workerid,rt,subjectGender,speakerGender,speakerName,content,subjectName,verb,contentNr,trigger_class,response,slide_number_in_experiment,age,language,comments,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.time_in_minutes,Answer.catch_trials
4,3424,M,M,Robert,Sophia got a tattoo,Jacob,confess,5,C,0.07,15,23,English,,Mac,900,1440,Chrome,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3JJVG1YBEBYU6NAAJHXAT0IRZN95B3,4,Approved,Tue Nov 21 11:55:09 EST 2017,Mon Nov 20 19:02:11 EST 2017,Mon Nov 20 19:15:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},2.7560166666666666,[]
4,4154,F,F,Betty,Julian dances salsa,Catherine,establish,18,NonProj,0.08,16,23,English,,Mac,900,1440,Chrome,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3JJVG1YBEBYU6NAAJHXAT0IRZN95B3,4,Approved,Tue Nov 21 11:55:09 EST 2017,Mon Nov 20 19:02:11 EST 2017,Mon Nov 20 19:15:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},2.7560166666666666,[]
4,3290,NA,M,Thomas,Tara wants me to cook for her,NA,control_good,control_good2,control,0.07,17,23,English,,Mac,900,1440,Chrome,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3JJVG1YBEBYU6NAAJHXAT0IRZN95B3,4,Approved,Tue Nov 21 11:55:09 EST 2017,Mon Nov 20 19:02:11 EST 2017,Mon Nov 20 19:15:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},2.7560166666666666,[]
4,4914,M,F,Ashley,Olivia sleeps until noon,Brandon,announce,4,C,0.05,18,23,English,,Mac,900,1440,Chrome,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3JJVG1YBEBYU6NAAJHXAT0IRZN95B3,4,Approved,Tue Nov 21 11:55:09 EST 2017,Mon Nov 20 19:02:11 EST 2017,Mon Nov 20 19:15:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},2.7560166666666666,[]
4,3855,NA,F,Karen,"I am married, but I am actually single",NA,control_good,control_good1,control,0.05,19,23,English,,Mac,900,1440,Chrome,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3JJVG1YBEBYU6NAAJHXAT0IRZN95B3,4,Approved,Tue Nov 21 11:55:09 EST 2017,Mon Nov 20 19:02:11 EST 2017,Mon Nov 20 19:15:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},2.7560166666666666,[]
4,3104,F,M,Kenneth,Josh learned to ride a bike yesterday,Joyce,reveal,16,NonProj,0.06,20,23,English,,Mac,900,1440,Chrome,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3JJVG1YBEBYU6NAAJHXAT0IRZN95B3,4,Approved,Tue Nov 21 11:55:09 EST 2017,Mon Nov 20 19:02:11 EST 2017,Mon Nov 20 19:15:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},2.7560166666666666,[]
4,3456,F,M,Paul,Owen shoveled snow last winter,Laura,know,17,NonProj,0.07,21,23,English,,Mac,900,1440,Chrome,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3JJVG1YBEBYU6NAAJHXAT0IRZN95B3,4,Approved,Tue Nov 21 11:55:09 EST 2017,Mon Nov 20 19:02:11 EST 2017,Mon Nov 20 19:15:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},2.7560166666666666,[]
4,5306,M,F,Donna,Isabella ate a steak on Sunday,Gregory,discover,7,NonProj,0.13,22,23,English,,Mac,900,1440,Chrome,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3JJVG1YBEBYU6NAAJHXAT0IRZN95B3,4,Approved,Tue Nov 21 11:55:09 EST 2017,Mon Nov 20 19:02:11 EST 2017,Mon Nov 20 19:15:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},2.7560166666666666,[]
4,2488,M,M,Thomas,Mia drank 2 cocktails last night,Gary,suggest,6,C,0.1,23,23,English,,Mac,900,1440,Chrome,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3JJVG1YBEBYU6NAAJHXAT0IRZN95B3,4,Approved,Tue Nov 21 11:55:09 EST 2017,Mon Nov 20 19:02:11 EST 2017,Mon Nov 20 19:15:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},2.7560166666666666,[]
4,5193,F,F,Sandra,Jayden rented a car,Shirley,see,14,NonProj,0.27,24,23,English,,Mac,900,1440,Chrome,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3JJVG1YBEBYU6NAAJHXAT0IRZN95B3,4,Approved,Tue Nov 21 11:55:09 EST 2017,Mon Nov 20 19:02:11 EST 2017,Mon Nov 20 19:15:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},2.7560166666666666,[]
4,13733,M,F,Linda,Grace visited her sister,Patrick,pretend,9,NonProj,0,25,23,English,,Mac,900,1440,Chrome,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3JJVG1YBEBYU6NAAJHXAT0IRZN95B3,4,Approved,Tue Nov 21 11:55:09 EST 2017,Mon Nov 20 19:02:11 EST 2017,Mon Nov 20 19:15:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},2.7560166666666666,[]
4,3345,F,F,Helen,Jackson ran 10 miles,Amy,admit,13,C,0.07,26,23,English,,Mac,900,1440,Chrome,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3JJVG1YBEBYU6NAAJHXAT0IRZN95B3,4,Approved,Tue Nov 21 11:55:09 EST 2017,Mon Nov 20 19:02:11 EST 2017,Mon Nov 20 19:15:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},2.7560166666666666,[]
4,3211,M,M,Steven,Emily bought a car yesterday,Andrew,confirm,8,C,0.05,27,23,English,,Mac,900,1440,Chrome,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3JJVG1YBEBYU6NAAJHXAT0IRZN95B3,4,Approved,Tue Nov 21 11:55:09 EST 2017,Mon Nov 20 19:02:11 EST 2017,Mon Nov 20 19:15:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},2.7560166666666666,[]
4,5702,M,F,Margaret,Josie went on vacation to France,Tyler,be_right_that,2,C,0.76,28,23,English,,Mac,900,1440,Chrome,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3JJVG1YBEBYU6NAAJHXAT0IRZN95B3,4,Approved,Tue Nov 21 11:55:09 EST 2017,Mon Nov 20 19:02:11 EST 2017,Mon Nov 20 19:15:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},2.7560166666666666,[]
4,5153,F,F,Michelle,Jon walks to work,Amanda,inform_Sam,19,C,0.11,29,23,English,,Mac,900,1440,Chrome,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3JJVG1YBEBYU6NAAJHXAT0IRZN95B3,4,Approved,Tue Nov 21 11:55:09 EST 2017,Mon Nov 20 19:02:11 EST 2017,Mon Nov 20 19:15:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},2.7560166666666666,[]
5,12445,M,F,Kimberly,Sophia got a tattoo,Ronald,hear,5,C,0,2,37,English,this is fair,Windows,900,1600,Firefox,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,36U2A8VAG10T1EOO0WF030ZAHMMKYI,5,Approved,Tue Nov 21 12:03:09 EST 2017,Mon Nov 20 19:02:35 EST 2017,Mon Nov 20 19:23:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},5.271066666666667,[]
5,10514,F,F,Margaret,Julian dances salsa,Heather,think,18,NonProj,0,3,37,English,this is fair,Windows,900,1600,Firefox,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,36U2A8VAG10T1EOO0WF030ZAHMMKYI,5,Approved,Tue Nov 21 12:03:09 EST 2017,Mon Nov 20 19:02:35 EST 2017,Mon Nov 20 19:23:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},5.271066666666667,[]
5,7990,NA,F,Susan,Tara wants me to cook for her,NA,control_good,control_good2,control,0,4,37,English,this is fair,Windows,900,1600,Firefox,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,36U2A8VAG10T1EOO0WF030ZAHMMKYI,5,Approved,Tue Nov 21 12:03:09 EST 2017,Mon Nov 20 19:02:35 EST 2017,Mon Nov 20 19:23:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},5.271066666666667,[]
5,6511,NA,M,Kenneth,Madison laughed loudly but she didn&quotechart laugh,NA,control_bad,control_bad3,control,1,5,37,English,this is fair,Windows,900,1600,Firefox,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,36U2A8VAG10T1EOO0WF030ZAHMMKYI,5,Approved,Tue Nov 21 12:03:09 EST 2017,Mon Nov 20 19:02:35 EST 2017,Mon Nov 20 19:23:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},5.271066666666667,[]
5,11194,F,F,Elizabeth,Jon walks to work,Ruth,say,19,C,0,6,37,English,this is fair,Windows,900,1600,Firefox,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,36U2A8VAG10T1EOO0WF030ZAHMMKYI,5,Approved,Tue Nov 21 12:03:09 EST 2017,Mon Nov 20 19:02:35 EST 2017,Mon Nov 20 19:23:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},5.271066666666667,[]
5,18517,M,F,Linda,Zoe calculated the tip,Gregory,suggest,10,C,0.18,7,37,English,this is fair,Windows,900,1600,Firefox,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,36U2A8VAG10T1EOO0WF030ZAHMMKYI,5,Approved,Tue Nov 21 12:03:09 EST 2017,Mon Nov 20 19:02:35 EST 2017,Mon Nov 20 19:23:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},5.271066666666667,[]
5,8684,NA,F,Jessica,"Vanessa is really good at math, but I&quotecharm not",NA,control_good,control_good4,control,0,8,37,English,this is fair,Windows,900,1600,Firefox,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,36U2A8VAG10T1EOO0WF030ZAHMMKYI,5,Approved,Tue Nov 21 12:03:09 EST 2017,Mon Nov 20 19:02:35 EST 2017,Mon Nov 20 19:23:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},5.271066666666667,[]
5,5550,NA,F,Jennifer,Sebastian lives in the USA and has never been to the USA,NA,control_bad,control_bad4,control,1,9,37,English,this is fair,Windows,900,1600,Firefox,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,36U2A8VAG10T1EOO0WF030ZAHMMKYI,5,Approved,Tue Nov 21 12:03:09 EST 2017,Mon Nov 20 19:02:35 EST 2017,Mon Nov 20 19:23:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},5.271066666666667,[]
5,10585,F,F,Ashley,Frank got a cat,Virginia,acknowledge,12,C,1,10,37,English,this is fair,Windows,900,1600,Firefox,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,36U2A8VAG10T1EOO0WF030ZAHMMKYI,5,Approved,Tue Nov 21 12:03:09 EST 2017,Mon Nov 20 19:02:35 EST 2017,Mon Nov 20 19:23:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},5.271066666666667,[]
5,6885,NA,F,Linda,Frederick is both smarter and taller than I am,NA,control_good,control_good3,control,0,11,37,English,this is fair,Windows,900,1600,Firefox,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,36U2A8VAG10T1EOO0WF030ZAHMMKYI,5,Approved,Tue Nov 21 12:03:09 EST 2017,Mon Nov 20 19:02:35 EST 2017,Mon Nov 20 19:23:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},5.271066666666667,[]
5,7960,M,F,Jennifer,Josie went on vacation to France,Nicholas,confess,2,C,0.49,12,37,English,this is fair,Windows,900,1600,Firefox,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,36U2A8VAG10T1EOO0WF030ZAHMMKYI,5,Approved,Tue Nov 21 12:03:09 EST 2017,Mon Nov 20 19:02:35 EST 2017,Mon Nov 20 19:23:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},5.271066666666667,[]
5,11024,F,F,Michelle,Jackson ran 10 miles,Amanda,know,13,NonProj,1,13,37,English,this is fair,Windows,900,1600,Firefox,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,36U2A8VAG10T1EOO0WF030ZAHMMKYI,5,Approved,Tue Nov 21 12:03:09 EST 2017,Mon Nov 20 19:02:35 EST 2017,Mon Nov 20 19:23:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},5.271066666666667,[]
5,7371,F,M,David,Owen shoveled snow last winter,Joyce,establish,17,NonProj,1,14,37,English,this is fair,Windows,900,1600,Firefox,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,36U2A8VAG10T1EOO0WF030ZAHMMKYI,5,Approved,Tue Nov 21 12:03:09 EST 2017,Mon Nov 20 19:02:35 EST 2017,Mon Nov 20 19:23:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},5.271066666666667,[]
5,9498,F,F,Nancy,Danny ate the last cupcake,Kathleen,inform_Sam,11,C,0.54,15,37,English,this is fair,Windows,900,1600,Firefox,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,36U2A8VAG10T1EOO0WF030ZAHMMKYI,5,Approved,Tue Nov 21 12:03:09 EST 2017,Mon Nov 20 19:02:35 EST 2017,Mon Nov 20 19:23:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},5.271066666666667,[]
5,6667,NA,M,David,"I am married, but I am actually single",NA,control_good,control_good1,control,1,16,37,English,this is fair,Windows,900,1600,Firefox,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,36U2A8VAG10T1EOO0WF030ZAHMMKYI,5,Approved,Tue Nov 21 12:03:09 EST 2017,Mon Nov 20 19:02:35 EST 2017,Mon Nov 20 19:23:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},5.271066666666667,[]
5,6815,NA,F,Sandra,Dana stopped smoking and she has never smoked in her life,NA,control_bad,control_bad1,control,1,17,37,English,this is fair,Windows,900,1600,Firefox,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,36U2A8VAG10T1EOO0WF030ZAHMMKYI,5,Approved,Tue Nov 21 12:03:09 EST 2017,Mon Nov 20 19:02:35 EST 2017,Mon Nov 20 19:23:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},5.271066666666667,[]
5,4789,F,F,Donna,Josh learned to ride a bike yesterday,Rachel,prove,16,C,1,18,37,English,this is fair,Windows,900,1600,Firefox,3TZ0XG8CBULRJSGLTTLFPU2833Y98N,3PGGMFI6D6EKLAT6B4RETQAPYQDOQ9,Language study,A 5-minute language experiment,language experiment study communication fun cognitive science,$0.65,Mon Nov 20 19:00:34 EST 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 19:00:34 EST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3TZ0XG8CBULRJSGLTTLFPU2833Y98N,36U2A8VAG10T1EOO0WF030ZAHMMKYI,5,Approved,Tue Nov 21 12:03:09 EST 2017,Mon Nov 20 19:02:35 EST 2017,Mon Nov 20 19:23:09 EST 2017,Mon Nov 20 21:05:48 EST 2017,,,,,{},5.271066666666667,[]
